rpid,oid,type,mid,root,parent,dialog,count,rcount,ctime,like,plat,device,content,emote,at_uname,at_mid,invisible,level,sex,sign,uname,avatar
207114066016,1150381923,1,39362671,0,0,0,27,25,1707399182,3910,,,最搞笑的不是呦西，是老王居然以为自己有女粉，还特意解释一下，哈哈哈哈,,,,False,5,保密,,离散如沙,https://i1.hdslb.com/bfs/face/c4647d71c85d599a9350ac35293b432a13df0ffd.jpg
207141584304,1150381923,1,523780005,207114066016,207114066016,207141584304,0,0,1707409033,66,,,开哥我是你女粉丝,,,,False,4,保密,,405所有人的地挨益,https://i0.hdslb.com/bfs/face/9b40ca9090ce7310aee9da22e992526e60bc7b15.jpg
207165856528,1150381923,1,1967548238,207114066016,207164529712,207141584304,0,0,1707435617,27,,,回复 @夏油油油油油桀 :卢本伟以前直播连麦粉丝，因为不相信自己没有女粉，结果有个男的开变声器说了这句话，然后他开心兴奋的不行，结果后面人家说是男的，开变声器了。,,夏油油油油油桀,660529481,False,4,保密,,不应违心,https://i2.hdslb.com/bfs/face/5fc921c30defa2fed293711c0bf8d5c8b89b5ae9.jpg
207137464016,1150381923,1,321968973,207114066016,207114066016,207137464016,0,0,1707407297,17,,,小伙汁太不礼貌了[doge],[doge],,,False,5,保密,,现役养老选手,https://i0.hdslb.com/bfs/face/742512ced5dd8966cd932c38e26dbe032a619328.jpg
207085675968,1150381923,1,270771448,0,0,0,0,0,1707389132,8,,,萧峰被人陷害千夫所指，慕容复不忍一代大侠受人迫害陷于不仁不义之境！一招斗转星移使出顿时风云变色时光倒转，萧峰被人陷害一事就此真相大白。[doge],[doge],,,False,6,男,“旅途中你一定要小心谨慎，比你强的人都曾迷失方向”，比你优秀的人比你还努力，所以，你绝对不可以不努力，如果你不努力，你就会被人家远远地抛在后,史蒂芬斯特兰奇法师,https://i1.hdslb.com/bfs/face/cd1f738c2fa327788305a5e40c5d5a3c721e6c3b.jpg
207086787456,1150381923,1,484465441,0,0,0,83,50,1707389496,4178,,,这么一看科比还算幸运的，至少人家是没了好几年口碑才崩的。[笑哭][笑哭],[笑哭],,,False,5,保密,一个长期混同人不混官方的PVZ迷，我的头像是一个叫D-6086朋友画的,民国豌豆,https://i1.hdslb.com/bfs/face/6ce03c67cc67d081ebf2c907808a74da0e5cd187.jpg
207097919008,1150381923,1,3546558765205705,207086787456,207090576448,207090576448,0,0,1707393448,978,,,回复 @窈窕君子美女好逑 :那是他的粉丝天天到处怀念科比   刚开始没人反感   时间长了祥林嫂一样     就有人开始反击[笑哭][笑哭][笑哭]牢大这梗就火了   所以说互联网是真的抽象,[笑哭],窈窕君子美女好逑,687985012,False,3,保密,,狗眼看足球,https://i1.hdslb.com/bfs/face/3c69d4479fc41308ed1a3671ba53ba59dbcd9fa0.jpg
207087708416,1150381923,1,650635568,207086787456,207086787456,207087708416,0,0,1707389797,270,,,牢大对粉丝还是很好的。,,,,False,5,男,徒然无事，对砚枯坐,钱包飘零,https://i2.hdslb.com/bfs/face/17e38e8089c8bc9bc277d912ea621794590c2596.jpg
207158467952,1150381923,1,299705802,207086787456,207087893264,207087758944,0,0,1707421047,255,,,回复 @最喜欢星彩了 :人品不好，私生活混乱这个大部分球星明星都有，只是没被爆出来而已，但是他被黑的主要原因还是好多人都不认识他的人跟风悼念他，败坏路人缘,,最喜欢星彩了,2117888398,False,5,男,,华咲月下丶,https://i0.hdslb.com/bfs/face/25a79a45546d18d91f3c6bf2de646c34d273d2b8.jpg
207095828944,1150381923,1,438604353,0,0,0,147,101,1707392690,4984,,,"最搞笑的点竟然是说霍为了带货赚钱。
真的，我竟然不觉得这个私信讨厌，只有搞笑，哈哈哈哈",,,,False,5,保密,,阿奎哦哭,http://i0.hdslb.com/bfs/face/member/noface.jpg
207132993424,1150381923,1,355588563,207095828944,207095828944,207132993424,0,0,1707405673,635,,,我记得水立方是霍家出资盖的吧，为中国体育事业的发展做出了极大的贡献，霍家后代在中国体育界地位极其稳固[微笑],[微笑],,,False,6,保密,未经允许擅自特别喜欢你，不好意思了~,昵称要文明,https://i0.hdslb.com/bfs/face/fc5ab07a653684ccb7e92ee8e7098157ef5793b3.jpg
